source,leaf,paths
root,"Infectious, postinfectious","Patient with HYPERKINESIAS -> Chorea -> Secondary causes of Dystonia -> Infectious, postinfectious||Patient with HYPERKINESIAS -> Dystonia -> Secondary causes of Dystonia -> Infectious, postinfectious"
root,"Drug (dopaminomimetic, dopamine, antagonists, antidepressants)","Patient with HYPERKINESIAS -> Chorea -> Secondary causes of Dystonia -> Drug (dopaminomimetic, dopamine, antagonists, antidepressants)||Patient with HYPERKINESIAS -> Dystonia -> Secondary causes of Dystonia -> Drug (dopaminomimetic, dopamine, antagonists, antidepressants)"
root,"Toxin (manganese, carbon monoxide)","Patient with HYPERKINESIAS -> Chorea -> Secondary causes of Dystonia -> Toxin (manganese, carbon monoxide)||Patient with HYPERKINESIAS -> Dystonia -> Secondary causes of Dystonia -> Toxin (manganese, carbon monoxide)"
root,Posthypoxic,Patient with HYPERKINESIAS -> Myoclonus -> Posthypoxic
root,"Epilepsy (juvenile myoclonic epilepsy, progressive myoclonic epilepsies)","Patient with HYPERKINESIAS -> Myoclonus -> Epilepsy (juvenile myoclonic epilepsy, progressive myoclonic epilepsies)"
root,"Neurodegenerative diseases (Alzheimer's disease, Creutzfeldt-Jakob disease)","Patient with HYPERKINESIAS -> Myoclonus -> Neurodegenerative diseases (Alzheimer's disease, Creutzfeldt-Jakob disease)"
root,Myoclonus-dystonia,Patient with HYPERKINESIAS -> Myoclonus -> Myoclonus-dystonia
root,Motor,Patient with HYPERKINESIAS -> Tics -> Motor
root,Phonic,Patient with HYPERKINESIAS -> Tics -> Phonic
root,Motor + phonic; consider Tourette's syndrome,Patient with HYPERKINESIAS -> Tics -> Motor + phonic; consider Tourette's syndrome
