source,leaf,paths
Hypokalemia,Acetazolamide,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic acidosis -> Acetazolamide||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic acidosis -> Acetazolamide
Hypokalemia,Loop diuretic,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Loop diuretic||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Loop diuretic
Hypokalemia,Bartter's syndrome,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Bartter's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Bartter's syndrome
Hypokalemia,Thiazide diuretic,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Thiazide diuretic||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Thiazide diuretic
Hypokalemia,Gitelman's syndrome,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Gitelman's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Gitelman's syndrome
Hypokalemia,Vomiting,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Vomiting||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Vomiting
Hypokalemia,Chloride diarrhea,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Chloride diarrhea||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Chloride diarrhea
Hypokalemia,PA,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> PA||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> PA
Hypokalemia,GRA,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> GRA||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> GRA
Hypokalemia,Liddle's syndrome,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> Liddle's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> Liddle's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Normal -> Liddle's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Normal -> Liddle's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> Liddle's syndrome||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> Liddle's syndrome
Hypokalemia,Licorice,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> Licorice||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> Licorice||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Normal -> Licorice||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Normal -> Licorice||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> Licorice||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> Licorice
Hypokalemia,AME,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> AME||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> AME||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Normal -> AME||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Normal -> AME||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> Check Cortisol -> Normal -> AME||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> Check Cortisol -> Normal -> AME
Hypokalemia,Insulin excess,"Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> Insulin excess||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> No further workup -> Insulin excess||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of low intake? -> No further workup -> Insulin excess||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> Insulin excess"
Hypokalemia,B2-Adrenergic agonists,"Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> B2-Adrenergic agonists||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> No further workup -> B2-Adrenergic agonists||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of low intake? -> No further workup -> B2-Adrenergic agonists||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> B2-Adrenergic agonists"
Hypokalemia,Familial hypokalemic periodic paralysis,"Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> Familial hypokalemic periodic paralysis||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> No further workup -> Familial hypokalemic periodic paralysis||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of low intake? -> No further workup -> Familial hypokalemic periodic paralysis||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> Familial hypokalemic periodic paralysis"
Hypokalemia,Hyperthyroidism,"Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is there an emergency? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> Hyperthyroidism||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> No further workup -> Hyperthyroidism||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of low intake? -> No further workup -> Hyperthyroidism||Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> History, physical examination, and basic laboratory tests -> Is there a clear evidence of transcellular shift? -> No further workup -> Hyperthyroidism"
