source,leaf,paths
root,CMV,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> CMV||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> CMV||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> CMV||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> CMV||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> CMV||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> CMV"
root,Viral pneumonia,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Viral pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Viral pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Viral pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Viral pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Viral pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Viral pneumonia"
root,Atypical pneumonia,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Atypical pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Atypical pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Atypical pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Atypical pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Atypical pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Atypical pneumonia"
root,Aspiration,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Aspiration||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Aspiration||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Aspiration||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Aspiration||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Aspiration||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Aspiration"
root,CHF,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> CHF||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> CHF||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> CHF||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> CHF||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> CHF||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> CHF"
root,Bacterial pneumonia,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Bacterial pneumonia"
root,Legionella,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Legionella||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Legionella||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Legionella||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Legionella||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Legionella||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Legionella"
root,Septic emboli,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Septic emboli||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Septic emboli||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Septic emboli||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Septic emboli||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Acute presentation (<5 days) -> Septic emboli||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Acute presentation (<5 days) -> Septic emboli"
root,TB/MAC,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> TB/MAC||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> TB/MAC||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> TB/MAC||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> TB/MAC||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> TB/MAC||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> TB/MAC"
root,Rhodococcus,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Rhodococcus||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Rhodococcus||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Rhodococcus||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> Rhodococcus||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Rhodococcus||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Rhodococcus"
root,Nocardia,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Nocardia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Nocardia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Nocardia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> Nocardia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> Nocardia||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> Nocardia"
root,KS,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> KS||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> KS||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> KS||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> KS||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> KS||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> KS"
root,NHL,"HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> NHL||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> HIV+ with CD4 count >350 cells/ml -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> NHL||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> NHL||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Normal -> Assess gas exchange -> Abnormal -> Focal infiltrates -> Subacute presentation -> NHL||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Diffuse infiltrates -> Subacute presentation -> NHL||HIV-Infected Patient with RESPIRATORY COMPLAINTS -> If TB risk factors, observe routine infection-control practices during evaluation -> Advanced immunosuppresion (CD4 count/percent, clinical features, history) -> CXR -> Abnormal -> Focal infiltrates -> Subacute presentation -> NHL"
